source_kind,article_bbs,article_id,article_url,article_title,article_date,file_url,archive_name,source_filename,local_path,text_path,html_path,sha256,year,round,subject,question_type,book_type,extension,parse_status,parse_error
answer,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451621/download.do,변호사시험 선택형 최종정답.zip,2022년도 제11회 변호사시험 선택형 최종정답.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/answer_bbs150_art568844_file451621_변호사시험 선택형 최종정답/2022년도 제11회 변호사시험 선택형 최종정답.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/41c0313ac5fa1302.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/41c0313ac5fa1302_html/index.xhtml,c36094f189b25a1f42cc76ce96df9360c5d16f21aa128e760a0040902163b5a3,2022,11,,선택형,,.hwp,ok,
answer,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451621/download.do,변호사시험 선택형 최종정답.zip,2023년도 제12회 변호사시험 선택형 최종정답.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/answer_bbs150_art568844_file451621_변호사시험 선택형 최종정답/2023년도 제12회 변호사시험 선택형 최종정답.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/90327e8ce838e2bd.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/90327e8ce838e2bd_html/index.xhtml,1f40ad61b2ace75da4d0716db3237c0ef5b832226b40ab7b2621cfc6dbe9337c,2023,12,,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제10회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/10회/제10회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/21fe84ad7bf0e4b3.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/21fe84ad7bf0e4b3_html/index.xhtml,969d27ac6531ebb935617223af4f749839255e53873b2958442c49460270cc65,2021,10,공법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제10회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/10회/제10회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/7f43c43220f9c1de.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/7f43c43220f9c1de_html/index.xhtml,13c187d05cbcb2db8afb450afe02f5fdf57b112daf833a1129ac1df4cbe6f183,2021,10,민사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제10회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/10회/제10회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/153cf5a027b97332.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/153cf5a027b97332_html/index.xhtml,4f984d5b4cda7e4bdfa5d266aa24f00959184c0d029a01c515ef2a35474fe7b3,2021,10,형사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제11회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/11회/제11회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/876837fc0dcc6d3c.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/876837fc0dcc6d3c_html/index.xhtml,a7e1edcb441a427cdd54bc067d004b1c7567f775820357263288e77d0212e1a4,2022,11,공법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제11회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/11회/제11회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/ab03bd20a437e0e1.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/ab03bd20a437e0e1_html/index.xhtml,5400dc5cfdbe23899a44d1f6bafaedb365025e2ffd22d2d82d71736a4ff78a1a,2022,11,민사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제11회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/11회/제11회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3f932cfcfdc02a85.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3f932cfcfdc02a85_html/index.xhtml,e9485da84a20bf1550afa1797e2acfc849768fa43d6cafb1de326fe401cc98bc,2022,11,형사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제12회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/12회/제12회 변호사시험 공법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/792407e4a6903494.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/792407e4a6903494_html/index.xhtml,e7e8caa82b417efc416f57497f8cd4947674802ab6ee16373dd4c85299698dfd,2023,12,공법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제12회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/12회/제12회 변호사시험 민사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3ba128bdb65767fb.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3ba128bdb65767fb_html/index.xhtml,2672feea345e88191be059b2498f143fb5de6f7c9720d8202cd4310a4e4b7d5b,2023,12,민사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제12회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/12회/제12회 변호사시험 형사법 선택형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/c875f7ddf8c4a541.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/c875f7ddf8c4a541_html/index.xhtml,d72013616cdd697112ba5146f151bd0aa78b999e821720870b98c4dbc1d6d79c,2023,12,형사법,선택형,,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제1회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/1회/제1회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/46032f069c7c8999.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/46032f069c7c8999_html/index.xhtml,7a1497383a12a98ce496a8bbd4cd70bd8b3d7821248b2332cb08d71ea7593dc3,2012,1,공법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제1회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/1회/제1회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/4e4d5210987bc53b.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/4e4d5210987bc53b_html/index.xhtml,6bf99da8997d7949152bddda93c192857f86267cacdb4ea41f03ff2cac02c5e1,2012,1,민사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제1회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/1회/제1회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/0394cb489ab623c1.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/0394cb489ab623c1_html/index.xhtml,747cb5fdabb8949ccff8f99490c323471cf66154818d7f018da082490f801e19,2012,1,형사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제2회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/2회/제2회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3f703e3156c06a13.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/3f703e3156c06a13_html/index.xhtml,878faee89a3293e1eb3d518415ed14016937aca8c980b2addabf80a365ea78d8,2013,2,공법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제2회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/2회/제2회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/49b9f68ec82054d5.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/49b9f68ec82054d5_html/index.xhtml,0ea795ce0d0a8b724fcdedfb317f9d2cf88c244d305a5ffb5d7e6cc4d7a071dd,2013,2,민사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제2회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/2회/제2회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/034947601b5ed2b6.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/034947601b5ed2b6_html/index.xhtml,d22c87f5d9204c88bbb2a4ab7926f621a8d99e4a27dbab4cf89cfcdfb79b93e9,2013,2,형사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제3회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/3회/제3회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/ca2aa82ee6a4626d.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/ca2aa82ee6a4626d_html/index.xhtml,a49acf5271b005aa5569ac3ec4c9056da37102a66ff63750ebc77eeaf5a126b5,2014,3,공법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제3회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/3회/제3회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/17a5e04ae138f04f.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/17a5e04ae138f04f_html/index.xhtml,971bf4d19e97504d5ca70e62c385695af6af874ee03941c9e2d48b039e67b7c8,2014,3,민사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제3회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/3회/제3회 변호사시험 형사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/2ab2e6d63f0c0991.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/2ab2e6d63f0c0991_html/index.xhtml,f3834472c70583bdd87aa5ec3757b4d335a77a0f259ab776803675424c411f36,2014,3,형사법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제4회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/4회/제4회 변호사시험 공법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/f9985f256ca0f396.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/f9985f256ca0f396_html/index.xhtml,b2e94cf882d6857d7798c7b273cad78e179d86b04ec810fc46924114e1fec56a,2015,4,공법,선택형,1책형,.hwp,ok,
question,150,568844,https://www.moj.go.kr/bbs/moj/150/568844/artclView.do,1회~12회 변호사시험 기출문제 및 선택형 최종정답입니다.,2023.03.21,https://www.moj.go.kr/bbs/moj/150/451622/download.do,1-12회 선택형.zip,제4회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/extracted/question_bbs150_art568844_file451622_1-12회 선택형/4회/제4회 변호사시험 민사법 선택형 1책형.hwp,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/71308ba42ee1c1fe.txt,/home/work/.projects/LLM-OS-Models/Terminal/HRM-Text/data/bar_exam/text/71308ba42ee1c1fe_html/index.xhtml,3779ed142788bb226cdf26ce45fa1bfc6801877d1a10099c74ac7355bb38e40a,2015,4,민사법,선택형,1책형,.hwp,ok,
